BookingID,Canceled
26648,0
17548,1
25407,1
22442,0
20212,0
12014,1
18714,0
19600,0
15353,0
19688,0
29739,0
18797,1
11864,0
27145,1
27057,0
34163,1
11492,1
18801,0
30695,1
16552,0
31335,1
16030,0
28978,0
26649,0
39789,0
24460,0
21132,0
11749,0
37061,1
23858,0
20311,1
20841,0
21169,0
11064,0
37650,0
27644,1
39461,0
22305,0
17788,0
22404,0
13156,0
17944,0
32893,0
14579,1
19506,0
28457,0
31535,0
21470,0
36294,0
30268,0
38567,0
24264,0
28517,1
24867,0
38521,0
18636,0
23544,0
32732,0
12333,0
29916,1
29008,1
11132,1
14339,0
22027,0
30152,0
31910,0
26075,1
23029,0
21745,0
13452,0
27878,1
39722,0
10918,1
36259,1
13880,1
10816,0
27128,1
21599,0
35828,0
32779,0
27308,1
38794,1
31488,1
34196,0
25515,0
24012,0
12301,1
31108,1
25485,0
18699,0
23667,0
18152,0
18923,0
20533,0
39123,1
35071,1
25220,0
36887,1
30687,1
14654,0
14594,1
31264,1
30630,0
32925,0
18622,1
34184,0
18425,0
13910,1
22580,0
33452,0
32608,1
16652,0
11501,0
19470,0
12221,0
11075,0
14667,1
10399,0
24761,0
26365,1
25807,0
19863,0
25232,1
20800,0
28318,0
20929,1
11455,0
21191,0
18410,0
39427,1
32421,0
17059,1
20595,0
28540,0
29952,0
33211,1
22241,1
18142,0
33927,0
12355,1
32153,1
27743,0
17471,0
21858,0
29175,1
24151,0
12663,1
23880,1
21951,1
18848,0
33362,0
37679,0
10958,0
23765,0
38928,0
36209,0
35094,0
17503,0
35362,0
34245,0
31977,1
16227,1
38595,0
11101,0
11952,1
35395,0
24664,0
28821,0
35136,0
16745,0
20992,0
22771,0
28392,0
28436,1
35075,1
11618,0
37622,0
33385,0
27859,0
36413,0
12033,0
24185,1
21643,0
18310,0
29471,1
19146,1
20211,1
34265,1
28136,0
21687,0
13626,0
22457,1
18803,0
26136,1
32612,1
18268,0
37108,0
26830,0
33721,1
10850,0
13618,1
24963,1
27661,1
14957,0
13255,1
28119,0
35748,0
36121,0
10945,0
26941,0
22026,0
37032,0
38088,0
26102,0
14033,0
28811,1
27589,1
26324,1
19216,1
27982,1
32659,0
38497,0
26439,0
38485,1
18468,1
14845,0
11757,1
12683,0
29260,0
18777,0
22793,0
37989,0
23435,1
28505,1
26895,0
33383,0
27211,0
15373,0
10054,0
32358,0
12949,1
18487,1
22671,0
29601,0
26156,1
26074,0
27074,0
26904,1
35177,1
37234,1
38881,0
31227,0
18932,1
34974,0
13569,1
27529,0
24114,0
38341,0
13315,0
28699,0
29765,0
22695,0
30190,0
12661,1
14928,0
24672,0
18473,0
21797,0
28489,0
26671,1
37057,0
34068,1
39681,0
25514,0
30804,0
23534,1
21574,0
27593,0
38503,1
14029,0
36452,0
16450,0
10312,1
13117,0
32544,0
29124,0
31066,0
17460,0
15895,1
12674,1
29004,0
38801,0
21440,0
17461,1
25248,0
16252,0
35018,0
16821,0
18154,0
36083,0
24607,0
14463,0
27771,1
22865,0
23983,1
28171,0
20564,0
37915,1
20782,0
23496,1
22011,0
16880,1
32909,1
13651,1
24367,1
24512,0
15882,0
30038,1
22844,0
20327,0
20934,0
15802,0
17075,0
21821,0
19434,0
17878,0
17681,1
33783,1
26180,0
31031,1
14039,0
28111,1
20897,0
20052,0
26891,0
39418,0
30139,0
18057,0
15494,0
15942,1
35588,1
34391,0
23706,1
27480,0
30433,0
27190,0
34952,0
34424,0
39515,0
31856,1
39257,0
21883,0
11999,1
22640,0
21409,0
17703,1
14733,1
16497,1
20620,0
33287,1
31167,1
36115,0
13164,0
22028,0
36894,0
39579,0
35639,0
10301,0
23052,0
15947,0
37658,0
34876,0
15453,1
29781,1
15536,1
17939,1
13585,0
18951,0
35826,0
19093,0
15112,1
37919,1
33255,0
10584,1
24255,1
29662,1
37962,0
10005,1
18015,0
23719,0
15694,0
29527,0
28657,0
23875,0
18414,0
17100,0
17027,1
32346,0
24835,0
22989,0
37928,1
16420,0
17280,0
36009,0
28838,0
22930,0
37417,1
26293,0
35875,0
17183,0
23466,0
28922,1
26874,1
11949,0
35953,1
20273,1
36108,0
27777,0
22189,0
21561,1
21837,0
11215,1
16646,0
38128,0
15666,1
23573,1
32484,1
20789,0
29003,0
36775,0
13547,1
20434,0
35726,0
18878,0
22839,1
20386,1
26990,0
24366,1
26070,0
39834,0
11275,1
24007,0
36922,1
29666,1
29097,0
21854,0
31244,0
18572,1
22954,0
27408,0
19088,1
26898,1
28893,0
34848,1
21807,1
28058,0
26657,0
11096,0
39816,0
30463,0
24236,0
33828,1
39890,0
38188,0
12061,1
11642,0
13040,0
24857,0
38099,0
25071,0
17938,0
28480,0
16905,0
29408,0
17250,1
37419,0
21528,0
24780,0
31668,0
36234,1
38375,1
17793,0
14823,0
12646,1
23031,1
24104,1
19476,1
30935,0
39718,0
14867,0
29448,0
19486,0
18122,1
20625,1
25706,0
28485,0
28420,1
10057,1
32504,1
15281,0
37482,1
28548,1
19364,0
21823,0
28707,0
11239,0
26001,0
27863,0
39361,0
34327,1
33666,0
16581,0
15641,0
22449,0
23522,0
39408,1
35389,0
15229,1
21451,0
19818,1
28637,1
19833,0
29444,0
36267,0
26040,0
31196,0
18370,1
18477,0
36903,1
26580,0
17958,0
36126,0
39023,0
30365,1
23485,0
27447,0
36852,0
28248,1
26243,0
37424,0
25911,1
32244,0
20412,1
36017,0
24945,1
29882,1
29074,1
33833,0
20698,0
26014,0
29698,0
15141,0
27059,0
15048,0
33779,1
28241,0
17630,0
21235,1
10758,1
11355,0
31043,0
16290,0
23139,0
15250,0
23756,0
25490,0
28679,0
32815,1
19056,0
15082,0
16016,0
25775,0
37318,1
36377,0
35259,1
10356,0
17195,0
18625,1
35279,0
38953,1
30175,1
24403,0
27463,0
23433,0
36526,1
19304,0
16009,0
35278,0
16584,0
33872,1
10561,1
14370,0
14310,0
27422,1
35547,0
27742,1
23951,1
26842,1
13237,1
12379,0
22742,0
37138,1
33357,0
37960,0
14606,1
19996,1
37925,0
24949,0
38243,0
23978,1
28822,0
23855,1
24411,1
21580,1
18802,1
14986,0
12398,0
22278,1
39519,1
20572,1
11019,0
23584,0
31286,1
22521,0
28954,0
26510,0
13638,0
31847,1
17732,1
12287,0
32436,0
19010,1
25986,0
15182,0
11991,0
31623,0
38759,1
39767,1
27014,0
28878,0
33507,0
37528,1
10088,1
39094,1
26064,1
36661,1
34486,0
31628,1
34461,0
34729,0
12375,0
19537,0
21583,1
31200,0
20632,0
21700,0
29323,0
24861,1
18647,0
10521,0
33913,0
29399,0
20290,0
20605,0
26401,0
18193,0
15125,0
23307,0
38239,1
21043,1
22362,1
25778,1
13933,1
36518,0
27610,1
10973,0
36676,1
23618,0
38904,0
28379,0
16193,0
36556,0
31637,1
15053,0
15834,0
33472,0
11175,0
18552,0
10898,1
30262,1
22456,1
14567,0
11259,0
30932,0
20104,0
24561,0
32425,1
14575,1
12359,0
29193,1
33586,0
36998,1
37994,0
30927,0
39364,1
28652,1
37388,1
33305,1
37764,0
23262,0
11636,0
15464,1
37675,0
35117,0
24895,0
18728,1
10375,0
22296,1
22108,1
38124,0
32401,0
15014,0
19633,1
25511,0
15227,1
22206,0
10019,0
10289,0
12571,0
22998,1
15517,0
15790,0
22149,0
24527,1
18207,0
10537,1
16141,0
18352,1
17483,0
37364,0
30457,0
39857,1
19338,0
16795,0
36932,1
36004,1
27947,1
37441,1
33724,1
23187,1
25414,1
37792,0
31890,1
25104,1
36815,1
21763,0
13287,0
29227,1
37226,1
38903,0
25311,0
25859,0
16372,1
32338,0
21153,1
39724,0
39497,1
14534,1
32527,0
37103,0
21458,0
38120,0
29530,0
14482,0
23948,0
19330,1
38839,0
12362,0
21779,0
20705,0
20269,0
15108,0
18609,0
23148,0
27896,0
21713,0
39703,1
33055,1
33343,1
33854,1
24777,1
37426,0
10362,0
18377,0
21802,0
14955,1
24504,1
31044,0
30055,1
37003,1
24110,1
19289,0
27280,0
13527,1
22256,0
14272,0
39496,1
23690,1
26078,0
25454,0
20491,0
29549,1
38149,0
39160,1
33715,1
26372,0
38267,0
35490,1
30271,1
35191,1
13422,1
38791,0
23156,1
21585,1
30579,0
16984,0
35770,1
26334,1
14186,0
20802,0
30829,1
37268,1
21412,1
36269,0
11746,1
19335,0
35688,1
21446,1
29656,0
14765,0
26033,0
26077,1
21545,1
36196,0
36576,0
17318,1
16482,1
28814,0
14008,0
32749,0
16558,0
35527,1
34602,0
14361,0
34812,1
35519,1
11891,1
39979,0
30482,1
16995,0
31020,0
33804,1
22447,1
15760,0
22508,0
30485,0
14330,0
28858,0
28312,0
17706,0
25926,0
33048,0
27205,0
28132,0
37171,0
19354,1
25213,0
15388,0
15431,0
12576,0
11159,1
28476,0
29930,0
19013,0
15339,1
21601,0
16565,0
20164,1
12123,0
23427,1
13722,1
16126,0
32000,0
23465,1
13865,0
29057,1
22319,0
37152,1
33922,0
26090,1
28193,0
19415,0
10333,0
16682,0
11194,1
37366,0
23651,1
28936,1
32119,0
28503,1
19723,0
20552,0
31505,0
11377,1
22171,0
33743,1
21101,0
29846,0
14243,0
28702,1
36644,0
26615,1
20694,0
28860,0
17983,0
36589,1
14717,0
20026,0
34813,1
31571,0
12008,1
12873,0
13661,1
24375,1
13250,0
36891,0
11927,0
11057,0
38367,0
27352,0
20323,0
30442,1
29703,0
24659,1
20129,0
11345,1
21650,1
39908,0
39074,0
27228,0
36163,0
38806,0
23582,0
31891,0
30910,1
35160,0
36096,0
26637,1
20778,0
28958,0
30494,0
16310,1
29719,0
12304,0
36186,1
20474,1
16176,1
38022,0
12901,0
10798,0
12364,0
15927,0
31522,0
14975,0
22536,0
36571,0
11986,1
23661,0
24326,0
17588,0
25658,1
38148,1
15833,1
15052,0
34281,0
37111,1
38665,1
29454,0
26625,0
35206,0
12675,0
27061,0
30661,1
12700,0
15726,0
25661,0
37511,1
24627,1
30906,1
20355,0
11430,1
39672,0
22861,1
35680,0
28795,0
36696,0
25329,0
31959,0
17695,0
37947,0
30749,0
17532,1
32518,1
21559,0
22343,0
27021,0
27476,1
24557,1
13234,1
14987,1
26161,0
28527,1
18501,0
12476,1
16613,1
39149,0
13403,0
29484,0
21073,0
36503,0
35518,1
23807,0
20729,0
18478,0
25749,0
25254,1
20363,0
24061,0
27941,1
19442,0
32827,0
13471,0
27381,1
28908,1
13907,1
30894,0
20388,1
13263,0
37897,0
33566,0
38308,0
15866,1
11025,1
22017,1
32198,1
27393,1
12796,0
34468,1
14228,0
27160,1
28627,0
18455,1
26862,1
20757,1
26668,1
21330,0
26612,1
38675,0
31827,0
26104,0
23269,1
33846,1
38735,1
26122,1
18135,1
34211,0
23481,1
20065,0
11488,1
26493,0
24746,0
26867,1
28685,1
21277,0
12882,0
38731,0
14549,1
24618,0
29363,1
28611,1
24935,1
34153,0
13815,1
38492,0
38966,0
38211,1
37640,0
37966,1
31336,0
22804,1
35163,1
12726,0
19842,0
17192,1
32833,1
23781,0
33555,1
21831,0
32282,1
24735,1
34462,0
38338,0
22160,0
16067,0
18402,1
37827,1
25840,0
27223,0
31851,0
27883,1
26118,0
26872,1
20084,0
19169,0
22088,0
21887,1
34784,0
39360,0
10659,1
25370,0
25763,0
26996,1
24575,0
38469,1
20019,1
20387,1
11454,1
35843,1
38714,0
20549,0
35324,1
17165,0
12660,1
25558,1
18996,0
32486,0
32351,1
15608,0
37510,1
27224,0
11738,1
20005,0
18993,1
27277,0
12477,0
39847,0
27509,1
22054,0
26805,0
23006,0
33606,0
14748,1
20613,1
29957,0
31119,0
12336,1
34526,1
38107,1
10062,0
26870,1
20997,0
34168,1
31604,1
13245,0
39382,0
19339,1
33300,0
13116,0
26714,0
37430,1
16274,0
27111,1
20612,0
24585,1
18199,0
19345,0
34706,0
19709,0
12606,0
27010,0
15504,0
31331,0
35276,0
30421,1
27889,0
26908,0
37261,1
25159,0
26241,0
27345,1
35885,0
24865,0
15206,1
25153,1
22367,0
38661,0
18276,0
39824,0
35754,0
12906,0
28307,0
19224,0
22430,0
14080,0
25101,0
31809,1
30647,0
13604,0
23939,0
24998,0
22841,0
39231,0
25174,0
18159,0
19528,0
17459,0
17534,1
12069,0
18033,0
24226,0
10564,0
19215,1
27785,1
34289,1
25962,1
37806,1
13209,1
15220,1
35612,0
16500,0
38589,0
16665,1
27693,0
33312,1
23588,0
34507,0
17153,0
26814,0
17054,1
21405,0
18253,0
20956,0
23629,0
35981,0
14469,0
16769,1
10265,0
32704,1
20191,1
29464,1
14722,1
30689,1
23859,0
36855,1
18059,1
19687,0
30464,0
17736,1
36878,0
35329,1
35813,0
10493,1
32371,0
38523,0
22713,0
20942,0
38674,1
30294,0
28002,0
18318,1
26540,0
18061,1
33033,1
32653,0
36071,0
20998,0
33966,0
29540,1
14052,0
18271,0
20002,0
25852,0
38401,1
17699,0
32347,0
35993,0
27760,0
27465,0
15528,0
33811,0
33470,1
16024,0
12312,0
36398,1
11104,1
25302,0
39095,0
13961,1
20569,0
19502,1
39905,0
24008,0
36536,0
15346,0
31871,0
39888,0
30320,0
31482,0
10785,0
25290,0
26219,0
15450,0
22253,0
28148,0
20429,0
14542,0
18915,1
23191,0
30801,0
16721,0
34969,1
23051,0
23310,1
29306,0
31372,0
28412,1
38964,0
18809,0
21774,0
32922,0
12968,0
29494,1
26086,0
10288,0
26673,1
36910,0
29025,1
23421,0
11569,0
19690,0
39170,0
11603,1
21678,0
14392,0
30126,1
32952,0
26871,1
16884,0
15483,0
38683,0
20624,0
36076,0
33545,0
16434,0
39234,0
17439,0
21061,0
16003,0
20277,0
15293,0
12738,0
35222,0
33465,1
23768,0
33494,0
11267,1
10060,0
36370,0
20855,0
35789,0
21660,1
29428,0
10549,1
16961,0
29414,1
32859,0
39374,0
27734,0
34847,0
22186,1
19353,0
17463,1
25405,1
34379,0
13977,0
30512,0
17074,0
11552,1
37610,1
39028,1
28205,0
17595,1
27571,1
12891,1
37049,0
15469,0
23687,1
35791,0
29265,0
35286,0
30004,0
12746,0
26004,0
36914,0
28711,1
19155,0
11705,0
20095,1
16181,1
31021,0
27857,1
12024,0
27807,0
29396,0
34619,0
17553,1
30095,0
37470,0
26685,0
27363,0
19034,1
14774,0
36995,1
26133,1
13769,0
12992,1
31662,0
13454,0
33122,0
20339,1
13928,0
12534,1
35224,0
39877,0
23189,0
26586,1
12784,0
10628,0
31993,1
16653,0
34081,0
10637,1
26674,0
38515,0
24174,1
32777,1
10432,1
12513,0
24155,0
15879,0
39462,1
14716,1
11669,0
16547,0
21627,0
15115,0
21374,1
14913,1
19223,0
35638,0
30422,0
19906,1
37500,1
34873,1
10917,0
33522,1
31391,0
22643,0
24416,0
35903,0
32140,1
33216,1
10807,0
23330,1
33727,0
19111,0
29347,0
25803,0
20971,0
32422,0
38641,1
28031,1
26541,1
36394,0
11686,1
16542,1
21071,1
22946,0
33165,0
14824,0
38554,0
30361,0
36025,0
19953,0
10579,0
33533,0
29258,0
21110,1
25984,1
17866,0
19165,0
28426,0
10581,0
30523,0
15254,0
36761,1
29598,0
29718,1
17031,1
22675,0
29151,1
11677,1
17578,0
17602,1
20701,0
12810,1
10464,0
24550,0
33907,0
39612,0
29081,1
24641,1
16098,0
37394,0
26435,1
23293,0
11604,0
39875,1
20466,0
23117,1
18909,0
20209,1
19012,1
25223,1
32171,1
22966,0
14394,0
24566,1
38345,0
12456,0
36562,1
39692,0
20675,0
34726,0
11918,1
10862,0
23431,1
39215,1
35006,0
37519,0
25015,0
34352,0
16804,0
28438,0
26766,1
17383,0
19377,0
30568,0
27566,1
13398,1
29255,1
31508,1
23383,0
38638,1
31826,0
18239,0
38408,1
27430,0
22555,1
12344,0
26444,0
30392,0
38169,0
16656,1
16649,0
16451,1
10586,0
39060,0
32465,0
16054,0
17398,1
28846,0
26065,0
13925,0
33937,1
31557,0
26750,0
12589,0
27755,1
29046,0
13750,0
28324,0
20020,0
15056,0
34130,1
29555,0
28847,0
15163,0
20134,0
26684,0
24569,0
14642,0
21662,1
29753,0
22317,0
16623,0
16349,0
29010,0
21111,1
30364,0
25465,0
15367,0
32277,1
38061,1
33178,0
35078,0
39187,1
26863,0
14930,0
20119,0
34412,0
17721,1
13059,1
37154,1
30559,1
30340,1
18301,1
23902,0
37083,0
33320,0
30324,0
30820,0
32542,1
34622,0
22606,0
35833,0
20804,1
16711,0
29112,0
23289,0
27540,0
17010,0
37811,0
31846,0
21755,0
12829,0
39265,0
25792,1
24559,1
31603,1
36280,0
19780,1
31595,0
20946,1
21275,1
32413,0
18269,0
36297,0
13286,1
20883,1
23069,0
12492,0
31086,1
17479,1
32430,0
20300,0
29378,0
15749,1
34677,0
34905,0
23816,0
18409,0
15764,0
28718,0
26452,0
29393,1
23474,1
27178,1
31916,0
28158,0
24542,0
30483,0
17854,0
20514,0
35687,0
34897,0
28192,0
36792,0
37581,0
30318,0
28003,0
16341,0
15798,0
34645,0
24970,0
31814,1
31672,0
17777,1
22535,0
38798,1
36463,0
26327,0
33571,0
33003,1
17245,0
17352,0
39861,0
34041,1
14355,0
13523,0
11688,0
37219,1
39686,0
35005,0
25903,0
22197,0
19698,1
13635,1
34151,0
18226,1
23664,0
23559,1
31574,1
35957,1
18658,1
37321,0
17026,0
17780,0
23386,0
37456,0
17119,0
34355,0
36273,1
12743,0
29571,1
27762,0
24891,1
25595,1
36987,0
17970,0
36752,0
31886,1
30138,0
27611,0
28405,0
29774,0
34841,0
32589,0
33294,0
23301,0
28742,1
14422,0
33502,1
19230,0
38712,1
37188,0
28090,0
30417,0
18018,0
37963,1
36444,1
24794,1
34064,0
35193,1
34189,1
35360,0
14976,1
11723,0
11846,0
21192,0
16902,1
37666,1
27909,0
18626,0
27154,1
30069,0
37129,0
15140,1
12156,0
12965,1
22505,0
10565,0
38080,0
15771,0
15235,1
14899,0
18315,0
14470,1
32122,0
33877,0
19274,1
16394,0
10751,0
23349,1
39097,1
13514,0
39125,0
29819,1
39628,0
25720,0
30992,1
16177,0
32475,0
35582,0
37018,0
30902,0
24461,0
11670,1
24357,0
11784,0
28761,0
18941,1
24228,1
16025,1
20975,0
29709,0
33965,1
26914,0
19839,0
12311,1
24030,1
25126,0
37840,0
15668,1
20773,0
20343,0
22299,0
12247,0
15768,0
34552,0
12017,0
22892,1
15815,1
18750,1
12795,0
27137,0
12787,0
17973,1
28146,0
12920,0
13170,1
22053,0
36741,0
24210,0
36010,1
19703,1
20231,0
31049,0
22484,0
11240,0
30452,0
12515,0
31301,1
19599,1
13611,0
15446,0
19959,0
38900,0
26865,1
23878,1
19432,1
20364,0
34887,1
11805,1
18782,0
22598,1
24244,0
39964,0
17367,1
29251,0
34603,1
28494,0
36750,0
34111,0
18866,0
29879,0
12135,0
26230,0
20440,0
29726,0
17997,1
29807,0
17325,1
29589,0
30491,0
34416,0
15770,0
24249,0
16166,0
35055,0
27970,0
28117,0
23136,0
33787,0
37701,1
14588,0
21709,1
17593,0
24488,0
17871,1
35683,0
39324,0
27257,0
18114,1
24782,1
39329,0
24071,0
29921,0
16514,0
39319,0
27845,1
33143,0
24598,0
38668,0
11710,1
37596,0
19678,0
24523,0
12915,0
20405,0
23160,0
14968,1
27641,0
33350,1
18359,0
15727,0
17343,0
11282,0
20907,1
39031,0
34780,0
14356,0
32689,0
14706,0
18778,0
28782,1
20383,0
10175,0
33474,0
19586,0
12940,0
32066,1
23876,1
17293,0
38572,0
37709,1
36592,0
32792,0
31651,0
23296,1
18773,0
34833,1
35732,0
10170,0
17492,0
19081,0
19828,0
39850,0
26991,0
20130,1
21133,0
22886,0
10595,0
32444,0
12204,0
23056,0
31371,0
11044,0
38831,0
17104,0
22694,0
34101,0
20891,1
30366,0
29989,0
14702,0
26442,0
16463,0
38915,0
27784,0
39743,1
13592,0
24362,0
30504,1
14115,0
28275,0
15703,0
35895,0
36652,1
26141,0
10287,1
37549,0
33310,0
21381,1
29821,0
24896,0
35338,1
25059,0
38611,1
30781,0
32605,0
19316,0
37575,0
35274,0
31248,1
38228,0
30983,0
35640,0
32278,1
37089,1
34016,0
11402,0
16943,0
34868,0
28556,0
14208,0
11237,1
33333,1
36581,0
11609,0
10491,0
35308,1
38187,0
24520,0
33519,1
23711,0
22922,0
13386,0
29699,1
31170,0
29383,1
26298,1
23556,0
38313,1
37294,1
32768,0
15859,0
21356,0
38656,1
34540,1
12863,0
17228,0
23541,0
38634,0
36533,1
26447,1
23180,0
14064,1
15181,0
13441,0
32320,1
26664,1
14092,1
19990,1
13749,0
20194,0
22851,1
18553,1
26175,1
37837,1
26582,0
29517,1
15729,0
17154,0
31490,1
10492,0
15131,0
13223,1
29407,0
38415,0
24792,1
10087,0
26195,0
26802,0
24454,0
19944,0
10435,0
21593,1
30488,0
31778,0
17196,1
21579,1
38983,1
36043,1
19170,0
11152,1
18891,0
22785,0
37309,0
23959,0
32225,0
30212,1
28434,0
32588,1
27768,1
22853,0
11113,0
24171,1
29379,1
14021,0
29505,0
37975,0
11431,0
15711,0
27513,1
30246,1
34077,0
10596,0
27573,1
34326,1
24319,1
11313,0
33651,0
25638,1
15049,1
32342,1
21139,1
11106,0
39357,0
23590,0
36220,1
26342,1
27701,0
38610,0
26939,1
31533,1
16225,1
18580,0
17803,0
15369,0
29220,1
39688,1
15025,1
10666,0
12253,1
22658,0
29082,0
22300,0
22307,0
39849,1
37463,0
29836,1
20276,1
29211,0
38437,1
19809,0
30909,0
13696,1
14536,0
14089,0
33019,1
24723,0
11899,1
22291,0
23334,0
18539,0
12080,0
34527,0
14537,0
38464,1
18727,1
15290,0
26420,0
19376,0
25481,1
24134,1
17132,0
16504,1
12709,1
31081,0
36635,0
14174,1
31828,1
29782,0
12851,0
25618,1
29131,1
33093,0
23997,0
18449,1
39650,0
17071,0
20044,1
24229,1
39559,1
21190,0
17174,0
27482,0
12994,1
11560,0
25406,0
26592,0
15324,0
33448,0
35472,1
22096,1
31055,1
31179,1
25851,1
37554,1
15744,1
23723,1
26643,0
34295,0
28515,0
24203,0
24120,0
22816,1
10267,0
30600,0
28514,1
14910,0
10781,0
17282,1
10428,0
12118,0
26596,1
11452,0
31229,0
36498,0
31466,0
34971,1
25654,0
31399,1
15844,1
30619,0
12025,0
39796,0
31699,1
39017,0
36525,0
38042,0
34781,1
26119,1
32863,1
33955,0
17331,0
19661,0
39036,1
12109,0
19166,1
37780,1
19776,1
20535,0
28269,0
19981,1
32319,0
24441,0
28522,1
26096,0
32997,0
27218,0
16569,0
11080,1
25340,1
32533,0
13236,1
32156,0
39133,0
33454,0
38136,0
36967,0
16644,0
32745,1
31645,1
23533,1
21253,0
23884,0
21672,0
18638,1
30685,1
10210,0
38541,0
13448,1
13850,0
15543,0
28108,0
21228,0
19602,1
36812,1
31386,0
14264,0
27815,1
26428,0
12777,1
14386,0
29729,1
18685,1
12230,1
28996,0
12442,1
26288,0
23183,1
31561,1
10097,0
11146,0
29746,0
16093,1
28466,0
26957,0
12799,1
22230,0
10439,0
21669,1
31058,0
31273,1
12865,0
15222,0
22775,0
34732,1
14881,1
17984,0
12905,0
13633,0
19105,1
37753,0
35971,0
24483,1
12087,0
27962,0
29164,1
12455,0
35050,1
19092,1
12585,1
20810,0
17087,0
19884,1
14789,0
24969,1
15424,1
18221,1
24081,1
18754,0
39066,0
29816,0
32684,0
15952,1
17249,1
17672,1
16791,0
36945,0
38218,1
14828,0
36159,0
16218,0
32987,0
22347,1
31772,0
27477,1
37664,1
36239,0
25130,1
32817,0
17590,0
32384,0
21047,1
23170,0
29534,1
17076,1
12856,1
37086,0
20863,0
12068,0
12638,0
11361,0
18516,0
29416,1
32074,0
26989,1
31629,0
29805,1
37438,1
31696,0
28929,0
30560,1
35044,1
10831,1
24576,1
12676,1
32197,1
15996,0
28075,0
29485,0
36142,1
31348,0
31426,0
29433,1
28592,1
32292,0
31918,0
17604,0
23952,0
11193,0
23504,0
25419,0
18683,0
32433,1
12039,1
12134,0
16520,0
14978,0
22308,1
19467,0
38631,0
37615,1
14406,0
23197,1
23202,0
33374,1
22993,1
10107,0
14553,0
25569,0
25609,0
37921,1
39573,0
10648,1
19255,0
38261,0
36540,1
30735,1
18751,1
17230,0
12030,0
10015,1
27989,1
20905,1
21893,0
35032,0
13392,1
21786,1
33902,0
19226,1
30502,0
19899,0
33891,1
17834,0
27283,1
22111,0
11679,1
30104,0
17019,1
31944,1
13828,0
11564,0
18916,1
30214,0
13021,1
36172,0
10796,0
31789,0
11750,0
25022,1
18536,0
15903,0
24372,0
31774,0
23185,0
22223,1
35426,0
26854,0
11134,0
14906,1
23695,1
26039,1
27390,0
22382,0
31819,0
38594,0
11719,0
34217,0
28239,0
23755,0
31275,1
22838,0
16846,0
32620,1
16856,0
23797,0
11467,0
14141,0
25938,0
38728,0
19217,0
28843,1
25965,0
10043,1
15232,1
37869,1
15070,1
19823,0
28675,0
16505,1
30812,1
39630,1
23840,0
13639,0
28088,0
27175,1
27983,1
29542,0
16002,0
13202,0
29169,0
38147,0
35916,1
23147,1
38466,0
29134,0
29964,1
12050,0
28950,1
20772,0
20303,0
33126,0
20389,0
29996,0
30149,0
35131,1
35651,1
27895,1
19628,0
27176,1
34285,0
21135,0
19902,0
16128,0
32150,0
16049,0
37731,0
16068,0
13632,1
26508,0
31521,0
36487,1
26994,1
36513,1
31022,1
28316,1
12781,0
16130,0
17969,0
16023,0
18775,0
17217,0
35682,1
15088,1
25217,0
16792,0
38815,0
15308,0
28190,0
27414,1
25157,1
14762,0
24138,0
30648,1
16240,0
25202,1
16954,1
29800,0
13480,1
35584,0
23380,1
13159,1
28428,0
35466,1
36791,0
26436,1
34039,0
29050,1
31451,0
12813,0
35706,0
11292,1
28154,0
38407,0
34628,0
29572,0
39445,0
15405,0
33634,0
16107,0
38536,0
17933,1
10286,0
20526,1
30286,0
12274,1
32697,1
34194,0
35815,0
29319,0
24144,0
31115,0
20899,0
15679,0
11568,1
37621,1
26129,1
11882,0
32448,0
13884,1
15931,1
25199,0
13305,0
33772,1
10841,1
26036,0
35566,0
31889,1
17268,0
26188,1
27398,0
11760,0
34735,0
33780,1
12587,0
31228,0
14206,1
26807,0
39545,1
26023,0
30786,0
11675,0
17863,1
34067,1
25513,1
21999,0
34761,0
27357,0
18027,0
30758,1
14384,0
34237,1
34936,0
19371,1
21767,1
27195,1
21568,1
14818,1
37272,0
17685,0
39194,1
39874,1
31440,1
15208,0
18275,0
19534,1
36558,1
28508,0
24354,1
21773,0
19278,0
30196,1
24202,0
30257,0
14880,1
39959,1
10775,0
13559,1
17418,1
23086,1
19118,0
21752,1
15855,1
35567,1
18507,0
13239,1
25503,1
15154,1
22190,0
15463,0
23381,1
21968,1
16594,1
18937,0
12371,0
27687,0
17511,0
35935,0
24615,1
15249,0
27731,0
28337,0
10647,1
18795,1
21933,0
22293,1
27036,1
20101,0
33354,1
16301,0
16272,0
32482,0
11998,0
35296,0
22855,0
23478,0
28106,0
24717,0
31929,0
16466,0
13088,0
39285,0
14897,0
29982,0
34357,0
21842,1
17869,0
14683,1
26903,1
10875,0
12203,0
18375,0
18368,0
30444,0
22396,0
15074,1
17417,1
18127,1
32229,1
24404,1
16258,0
39533,1
23744,0
18064,0
27436,0
30357,1
25690,0
20431,0
36405,1
20692,1
16475,0
16439,0
32621,0
14082,1
18157,1
15548,0
28884,0
26271,0
35290,1
18428,0
24382,0
32765,1
13015,1
16393,1
23497,1
10073,1
12473,1
39547,0
37059,1
37525,0
36912,0
34998,0
33572,1
39503,1
20050,1
21095,1
19974,1
30406,0
21566,0
22104,0
11992,1
32234,0
34052,1
14262,0
10660,1
24888,0
29931,0
21492,0
27305,1
33360,0
30978,0
34155,0
38356,1
27858,0
20896,0
24931,0
34927,0
20485,1
39264,0
26309,0
37892,1
26024,0
24529,0
31410,1
